s1_id,target_id,match_type,s1_raw_name,target_raw_name,s1_norm_name,target_norm_name,s1_raw_addr,target_raw_addr,s1_country,target_country,country_match,failure_pattern
S1-201391135,S2-958628536,multi_match,Galaxy Software Private Limited,गैलेक्सी सॉफ्टवेयर प्राइवेट लिमिटेड,galaxy software pvt ltd,,"Plot No 8, Maharashtra, Aurangabad, S.No. 76/1, Jyotiba Nagar, Mit College, Road Satara Parisar, Aurangabad","AURANGABAD, महाराष्ट्र, PLOT NO 8",india,india,True,transliteration_devanagari_erasure
S1-795579425,S3-86329432,multi_match,Urban It Private Limited,ಅರ್ಬನ್ ಐಟಿ ಪ್ರೈವೇಟ್ ಲಿಮಿಟೆಡ್,urban it pvt ltd,,"No.3/2, Swadeshi Towers, Rest House Road, Off Brigade Road, Bangalore, Karnataka","KA, Bangalore, H.no 3/2, Bangalore",india,india,True,transliteration_devanagari_erasure
S1-197059099,S2-212569319,multi_match,Bharat Projects Pvt Ltd,भारत प्रोजेक्ट्स प्रा. लि.,bharat projects pvt ltd,,"Satara, Adwait Aprtment Visawa Park, Godoli, Satara, Maharashtra, F.F-4, Satara","F.F-004, SATARA, महाराष्ट्र",india,india,True,transliteration_devanagari_erasure
S1-411014044,S2-596833260,multi_match,Green Green Exports Private Limited,ಗ್ರೀನ್ ಗ್ರೀನ್ ಎಕ್ಸ್‌ಪೋರ್ಟ್ಸ್ ಪ್ರೈವೇಟ್ ಲಿಮಿಟೆಡ್,green green exports pvt ltd,,"1, 12Th Cross, Ideal Home Township Jayanna Circle, Raj Rajeshwari Nagar, Bengaluru, Bangalore, Karnataka","BANGALORE, ಕರ್ನಾಟಕ, 1",india,india,True,transliteration_devanagari_erasure
S1-9225030,S2-987229328,multi_match,My Global Private Limited,માય ગ્લોબલ પ્રાઇવેટ લિમિટેડ,my global pvt ltd,,"11, Parthbanglows, Nr. Shantiniketan, Patan, Patan, Gujarat","0011, NULL, PATAN, ગુજરાત",india,india,True,transliteration_devanagari_erasure
S1-124356489,S3-515670143,multi_match,Quartz LLC,Fayearia,quartz llc,fayearia,"332 Ozan Avenue, Prescott, AR","33 Ozan Ave, Presctot, Arkansas",us,us,True,dba_trade_name_or_different
S1-478852390,S3-947513030,multi_match,Bharat Developers Private Limited,ಭಾರತ್ ಡೆವಲಪರ್ಸ್ ಪ್ರೈವೇಟ್ ಲಿಮಿಟೆಡ್,bharat developers pvt ltd,,"Sukh Sagar Mall 5Th Main Road, Gandhi Nagar, Bangalore, Karnataka, Bangalore, Door No.Gf-3","Bengaluru, KA, Dor No.gf-3",india,india,True,transliteration_devanagari_erasure
S1-207185317,S3-843421492,multi_match,Indo Tech Private Limited,इंडो टेक प्राइवेट लिमिटेड,indo tech pvt ltd,,"4Th Floor, B 405, Trade, World, Lower Parel (W), Mumbai, Maharashtra","H.no ##4Th Floor, Bombay, MH",india,india,True,transliteration_devanagari_erasure
S1-815990132,S2-89013553,multi_match,Big Finance Private Limited,बिग फाइनेंस प्राइवेट लिमिटेड,big finance pvt ltd,,"Maharashtra, Shriram Villa, Pl No 188 Bhusari Colony, Sr No 96/2, Kothrud, Fl No 8, Pune","FL NO 8, महाराष्ट्र, POONA, PUNE",india,india,True,transliteration_devanagari_erasure
S1-258287518,S2-68267800,multi_match,Hitech Software Private Limited,हाईटेक सॉफ्टवेयर प्राइवेट लिमिटेड,hitech software pvt ltd,,"Maharashtra, Mumbai, Parinee I, Unit No. 2612, Oppo. Yashraj Studio, 7-A Shah Industrial Estate, Andheri West, Mumbai","PARIEE I, null, BOMBAY, MUMBAI, महाराष्ट्र",india,india,True,transliteration_devanagari_erasure
S1-637942108,S3-166245537,multi_match,Vijay Healthcare,विजय हेल्थकेयर,vijay healthcare,,"Shop No. 7, Opp. Hp Petrol Pump Jattal Road, Panipat, Haryana","Shop No. 7, Panipat, हरियाणा",india,india,True,transliteration_devanagari_erasure
S1-815294523,S3-187487274,multi_match,Swastik Solutions Private Limited,स्वस्तिक सॉल्यूशंस प्राइवेट लिमिटेड,swastik sol pvt ltd,,"North Delhi, E-4, Main 33 Ft Road, Gali No. 13 Dayal Pur Extn., Delhi","E-04, N/A, Delhi, DL",india,india,True,transliteration_devanagari_erasure
S1-301707272,S2-914970602,multi_match,Sai Tech Limited,साईं टेक लिमिटेड,sai tech ltd,,"N-4, Nandan Vihar, Sanganer, Mahal, Jaipur, Rajasthan","N-4/2, JAIPUR, राजस्थान",india,india,True,transliteration_devanagari_erasure
S1-398503001,S3-53043216,multi_match,Ridgeline,Rielne,ridgeline,rielne,"199 Daviston Street, Springfield, MA","199 Daivston St, Sringfield Township, Massachusetts",us,us,True,address_numeric_match
S1-414124401,S2-984729069,multi_match,Best Technology Private Limited,बेस्ट टेक्नोलॉजी प्राइवेट लिमिटेड,best technology pvt ltd,,"G1, Marvel Memories Chs, Ramnagar Colony Nda Pashan Road, Ps-Bavdhan, Pune, Maharashtra","G001, PUNE, महाराष्ट्र",india,india,True,transliteration_devanagari_erasure
S1-447967652,S3-404896026,multi_match,Dfc Tours Pvt. Ltd.,Onyxcaloorbi,dfc tours pvt ltd,onyxcaloorbi,"# 1/1, 4Th Cross, Maruthinagar, Madiwala Ex Madivala, Bangalore South, Bangalore, Karnataka","# 1, Bangalore Rural, ಕರ್ನಾಟಕ",india,india,True,address_numeric_match
S1-399343839,S3-218354543,multi_match,Capital Select Oceanhawk LLC,Novikeloarc,capital select oceanhawk llc,novikeloarc,"6401 183, Austin, TX","006401 183, Austn, Texas",us,us,True,address_numeric_match
S1-746684377,S3-222281532,multi_match,High Classic Foods Private Limited,హై క్లాసిక్ ఫుడ్స్ ప్రైవేట్ లిమిటెడ్,high classic foods pvt ltd,,"Flat No 102, Padma Colony, H. No 1-8-677/15/B/C/D, Musheerabad, Hyderabad, Telangana","Flat No 10, Hyderabad, Andhra Pradesh",india,india,True,transliteration_devanagari_erasure
S1-766958779,S3-468991998,multi_match,Bombay Engineering Limited,बॉम्बे इंजीनियरिंग लिमिटेड,bombay engineering ltd,,"Flat No 2, Saikripa Appt S.T. Colony, Gangapur Road, Nashik, Maharashtra","Nashik, 2, Nashik, MH",india,india,True,transliteration_devanagari_erasure
S1-641783627,S2-917550940,multi_match,Star Consultants,स्टार कंसल्टेंट्स,star consultants,,"Plot No. 1, Ward No. 1, Bhopal Road, Shakti Nagar, Huzur, Bhopal, Madhya Pradesh","DOOR NO 1, BHOPAL, RAISEN, मध्य प्रदेश",india,india,True,transliteration_devanagari_erasure
S1-444838698,S2-965838145,multi_match,Dynamic Jay Management,ಡೈನಾಮಿಕ್ ಜಯ್ ಮ್ಯಾನೇಜ್‌ಮೆಂಟ್,dynamic jay management,,"No. 7, G Fl, 19Th Cross, 20Th Main Sms Layout, J.P. Nagar, 5Th Phase, Bangalore, Karnataka","NO. 7, BANGALORE, ಕರ್ನಾಟಕ",india,india,True,transliteration_devanagari_erasure
S1-801826068,S2-142478257,multi_match,Krishna Properties Private Limited,कृष्ण प्रॉपर्टीज प्राइवेट लिमिटेड,krishna properties pvt ltd,,"C/4, 4Th Flr., C Wing, Aditya Chsl, Plot No. 18, Samarth Ramdas Marg, Jvpd Scheme, Vile P, Arle (W), Mumbai, Maharashtra","महाराष्ट्र, MUMBAI, C/4",india,india,True,transliteration_devanagari_erasure
S1-789664489,S3-149037999,multi_match,Hotel Marketing Private Limited,होटल मार्केटिंग प्राइवेट लिमिटेड,hotel marketing pvt ltd,,"82 Floor 8, Madhuli Apartment, Dr Annie Besant, Road, Nehru Center, Mumbai, Maharashtra","Floor 8, Mumbai, MH",india,india,True,transliteration_devanagari_erasure
S1-756676975,S3-337779666,multi_match,Hari Global Private Limited,हरि ग्लोबल प्राइवेट लिमिटेड,hari global pvt ltd,,"Lucknow, 564, 565, 566 Barigawan, Kp Road, Uttar Pradesh","0564, Lucknow, UP",india,india,True,transliteration_devanagari_erasure
S1-264413605,S2-603513827,multi_match,Alpha Power Private Limited,अल्फा पावर प्राइवेट लिमिटेड,alpha power pvt ltd,,"Flat No. M-17, Huda Sector-4 Extn, Rohtak, Haryana","FLAT NO. M-47, ROHTAK, हरियाणा",india,india,True,transliteration_devanagari_erasure
S1-997572423,S3-860016439,multi_match,Bombay White Investment Private Limited,பம்பாய் வொயிட் இன்வெஸ்ட்மெண்ட் பிரைவேட் லிமிடெட்,bombay white investment pvt ltd,,"Coimbatore, 241, Singarampalayam, Sharanalayam, Kinathukadav, Tamil Nadu, No.221, Coimbatore","Door No 22, Coimbatore, TN",india,india,True,transliteration_devanagari_erasure
S1-847697705,S2-206037617,multi_match,Sunrise Hospitality Limited,सनराइज हॉस्पिटैलिटी लिमिटेड,sunrise hospitality ltd,,"Shop No.1 &2, Chameli Wala Market, Opp.Rashtradoot Press, M.I.Road, Jaipur, Rajasthan","SHOP NO.1 &2, JAIPUR, M.I.ROAD, राजस्थान",india,india,True,transliteration_devanagari_erasure
S1-94302422,S3-906683840,multi_match,URF Total Can PC,Utcan.Com,urf total can pc,utcan com,"4607 Verona Road, City Of Madison, WI","Verona Rd, Madion, Wisconsin",us,us,True,spelling_variation
S1-896151598,S3-981743621,multi_match,Prime Arihant Tech Private Limited,প্রাইম অরিহন্ত টেক প্রাইভেট লিমিটেড,prime arihant tech pvt ltd,,"109/2/1, Hazra Road, Kolkata Hazra Road Ground Floor, Kolkata, Kolkata, Howrah, West Bengal","WB, Aniya, 109/2/1/9",india,india,True,transliteration_devanagari_erasure
S1-896151598,S3-366391850,multi_match,Prime Arihant Tech Private Limited,প্রাইম অরিহন্ত টেক প্রাইভেট লিমিটেড,prime arihant tech pvt ltd,,"109/2/1, Hazra Road, Kolkata Hazra Road Ground Floor, Kolkata, Kolkata, Howrah, West Bengal","109/2/1/9, Aniya, WB",india,india,True,transliteration_devanagari_erasure
S1-583892056,S2-568106000,multi_match,Om Om Systems Private Limited,ওম ওম সিস্টেমস প্রাইভেট লিমিটেড,om om systems pvt ltd,,"43/A/1, Serampur Uttarpara, West Bengal, S. C. Deb Lane, Konnagar Lp 53/3, Hooghly","3/A/1, পশ্চিমবঙ্গ, HOOGHLY",india,india,True,transliteration_devanagari_erasure
S1-235738254,S3-851379768,single_match,Alpha Trading Private Limited,ಆಲ್ಫಾ ಟ್ರೇಡಿಂಗ್ ಪ್ರೈವೇಟ್ ಲಿಮಿಟೆಡ್,alpha trd pvt ltd,,"Flat 1202, Wing 3, Bren Imperial, Shubh Enclave Harlur Road, Bangalore, Karnataka","53 Flat 1202, KA, Agara",india,india,True,transliteration_devanagari_erasure
S1-215304589,S3-508882955,multi_match,Bharat Healthcare Private Limited,भारत हेल्थकेयर प्राइवेट लिमिटेड,bharat healthcare pvt ltd,,"Plot No. 6 B, Padmavati Palace, Near Mla Guest House, Matiyari Chauraha, Chinhat., Uttar Pradesh, Office No. G-2, Lucknow","Offie No. G-2/7, Lucknow, उत्तर प्रदेश",india,india,True,transliteration_devanagari_erasure
S1-364935576,S2-987414389,multi_match,Krishna Laxmi Agro LLP,ಕೃಷ್ಣ ಲಕ್ಷ್ಮಿ ಅಗ್ರೋ ಎಲ್ಎಲ್‌ಪಿ,krishna laxmi agro llp,,"Flat No 015, Ghataprabha Block, Khb Heritage, Jakeri Honda, Hukkeri, Belagaum, Belgaum, Karnataka","FLAT NO 00015, NORTH KARNATAKA REGION, Karnataka",india,india,True,transliteration_devanagari_erasure
S1-479191428,S3-379356519,multi_match,Tech Healthcare Private Limited,ಟೆಕ್ ಹೆಲ್ತ್‌ಕೇರ್ ಪ್ರೈವೇಟ್ ಲಿಮಿಟೆಡ್,tech healthcare pvt ltd,,"No 74, Mass Complex, Sarakki Industrial Area, Bangalore South, Bangalore, Karnataka","074, Bangalore, ಕರ್ನಾಟಕ",india,india,True,transliteration_devanagari_erasure
S1-479191428,S3-556713512,multi_match,Tech Healthcare Private Limited,ಟೆಕ್ ಹೆಲ್ತ್‌ಕೇರ್ ಪ್ರೈವೇಟ್ ಲಿಮಿಟೆಡ್,tech healthcare pvt ltd,,"No 74, Mass Complex, Sarakki Industrial Area, Bangalore South, Bangalore, Karnataka","#074, Bangalore, KA",india,india,True,transliteration_devanagari_erasure
S1-282546710,S3-968626699,multi_match,Lotus Solutions Pvt Ltd,ಲೋಟಸ್ ಸೊಲ್ಯೂಷನ್ಸ್ ಪ್ರೈವೇಟ್ ಲಿಮಿಟೆಡ್,lotus sol pvt ltd,,"No.2, Bangalore, Karnataka, 2Nd Floor, Srinivasa Nilaya, 6Th Cross, Annappa Reddy Layout, R M Nagar, Bangalore","No.02, Bengaluru, Bangalore, KA",india,india,True,transliteration_devanagari_erasure
S1-937065804,S2-934223892,multi_match,Ram Food Private Limited,राम फूड प्राइवेट लिमिटेड,ram food pvt ltd,,"Room No.8, Ground Floor, Plot No.164A, Parnakuti Bld Dr.Ambedkar Road, Dadar(East)., Mumbai, Mumbai City, Maharashtra","ROOM NO.8, MUMBAI, महाराष्ट्र",india,india,True,transliteration_devanagari_erasure
S1-260685908,S3-455041525,multi_match,Fortune Consultancy Limited,ఫార్చూన్ కన్సల్టెన్సీ లిమిటెడ్,fortune consultancy ltd,,"P.No-986, 987, Sa Society, Ayyappa Society, Shaikpet, Hyderabad, Telangana","P.no-a-986, తెలంగాణ, Serilingampalli",india,india,True,transliteration_devanagari_erasure
S1-520632302,S3-512152250,multi_match,Pediatric Dentistry Medicine Inc,Iriarconyx,pediatric dentistry medicine inc,iriarconyx,"WI, Town Of Auburn, 20556 70th Street","70th St, Blooomer, Wisconsin",us,us,True,address_numeric_match
S1-68967417,S3-244505788,multi_match,Indo Projects Private Limited,ਇੰਡੋ ਪ੍ਰੋਜੈਕਟਸ ਪ੍ਰਾਈਵੇਟ ਲਿਮਟਿਡ,indo projects pvt ltd,,"Z, Kamal Cinema Road, Bathinda, Punjab","Z-00302117, Bathinda, PB",india,india,True,transliteration_devanagari_erasure
S1-189736120,S2-870663726,multi_match,Life International Private Limited,ಲೈಫ್ ಇಂಟರ್‌ನ್ಯಾಷನಲ್ ಪ್ರೈವೇಟ್ ಲಿಮಿಟೆಡ್,life intl pvt ltd,,"No.5, 1St Floor, Venkataswamireddy Building Opp Govt Hospital, N G R Layout Roopena, Agrahara, Bangalore, Karnataka","DOOR NO 5, BANGALORE, ಕರ್ನಾಟಕ",india,india,True,transliteration_devanagari_erasure
S1-169333621,S2-406355548,multi_match,Big Infra Private Limited,बिग इंफ्रा प्राइवेट लिमिटेड,big infra pvt ltd,,"Shop No. S-4, Second Floor, Destination Center - 1 Sinhagad Road, Nanded City, Pune, Maharashtra","PLOT 98 SHOP NO. S-4, POONA, PUNE, महाराष्ट्र",india,india,True,transliteration_devanagari_erasure
S1-242710153,S3-541318487,multi_match,Om Tech Private Limited,ओम टेक प्राइवेट लिमिटेड,om tech pvt ltd,,"B-2, Gda, Market Shastri Nagar, Ghaziabad, Uttar Pradesh","B-2., Lucknow Hq Region, UP",india,india,True,transliteration_devanagari_erasure
S1-242710153,S3-308870453,multi_match,Om Tech Private Limited,ओम टेक प्राइवेट लिमिटेड,om tech pvt ltd,,"B-2, Gda, Market Shastri Nagar, Ghaziabad, Uttar Pradesh","B-2., Lucknow Hq Region, UP",india,india,True,transliteration_devanagari_erasure
S1-242710153,S3-748983532,multi_match,Om Tech Private Limited,ओम टेक प्राइवेट लिमिटेड,om tech pvt ltd,,"B-2, Gda, Market Shastri Nagar, Ghaziabad, Uttar Pradesh","B-2., Lucknow Hq Region, उत्तर प्रदेश",india,india,True,transliteration_devanagari_erasure
S1-98863336,S3-836558349,multi_match,Vision Enterprises Private Limited,विजन एंटरप्राइजेज प्राइवेट लिमिटेड,vision ent pvt ltd,,"House No. 524, Ward No. 21, Sai Colony, Teh. Surajgarh, Pilani, Jhunjhunun, Rajasthan","House No. 24, Jhujhunu, Jhunjhunun, RJ",india,india,True,transliteration_devanagari_erasure
S1-307921462,S3-560456657,multi_match,Sharai Kesler Regional Strategies,Orbicalo,sharai kesler regional strategies,orbicalo,"4602 Canoga Street, Unit UNIT D, Montclair, CA","4598 Canoga Street, # UNIT D, Montclaair, California",us,us,True,dba_trade_name_or_different
S1-904797239,S3-400358186,multi_match,Maa Media Pvt Ltd,ಮಾ ಮೀಡಿಯಾ ಪ್ರೈವೇಟ್ ಲಿಮಿಟೆಡ್,maa media pvt ltd,,"Flat-116, Kuteer Bliss Apartments Kalena Agrahara, Begur (H), Bengaluru, Bangalore, Karnataka","Flat-416, Bangalore Urban, ಕರ್ನಾಟಕ",india,india,True,transliteration_devanagari_erasure
S1-849198083,S2-617540115,multi_match,International Industries Private Limited,इंटरनेशनल इंडस्ट्रीज प्राइवेट लिमिटेड,intl ind pvt ltd,,"Shop No. 1, Ground Floor, Prestige Point, Near Chinchechi Talim, Shukrawar Peth, Pune, Maharashtra","SHOP NO. ##1, PUNE, महाराष्ट्र",india,india,True,transliteration_devanagari_erasure
S1-849198083,S3-584823936,multi_match,International Industries Private Limited,इंटरनेशनल इंडस्ट्रीज प्राइवेट लिमिटेड,intl ind pvt ltd,,"Shop No. 1, Ground Floor, Prestige Point, Near Chinchechi Talim, Shukrawar Peth, Pune, Maharashtra","No 1, Pune, MH",india,india,True,transliteration_devanagari_erasure
S1-626864883,S3-197489438,multi_match,Grand Blue PLLC,Deltawex,grand blue pllc,deltawex,"1006 Oak Street, Guthrie Center, IA","1008 Oak Street, Valley, Iowa",us,us,True,dba_trade_name_or_different
S1-736235306,S3-813225613,multi_match,Good Agro,ಗುಡ್ ಅಗ್ರೋ,good agro,,"4/1, Sankey Road, High Grounds, Bangalore, Karnataka","4/1, Bangalore, KA",india,india,True,transliteration_devanagari_erasure
S1-736235306,S3-99847849,multi_match,Good Agro,ಗುಡ್ ಅಗ್ರೋ,good agro,,"4/1, Sankey Road, High Grounds, Bangalore, Karnataka","4/1, Bangalore, KA, Bangalore",india,india,True,transliteration_devanagari_erasure
S1-736235306,S2-907414296,multi_match,Good Agro,ಗುಡ್ ಅಗ್ರೋ,good agro,,"4/1, Sankey Road, High Grounds, Bangalore, Karnataka","04/1, BANGALORE, ಕರ್ನಾಟಕ",india,india,True,transliteration_devanagari_erasure
S1-160025668,S2-90998176,multi_match,Jai Trading Private Limited,జై ట్రేడింగ్ ప్రైవేట్ లిమిటెడ్,jai trd pvt ltd,,"Flat No 204, Sri Durga Enclave Jayaprakash Nagar, Yellareddy Guda, Amee, Rpet, Hyderabad, Telangana","FLAT NO 0204, HYDERABAD, తెలంగాణ",india,india,True,transliteration_devanagari_erasure
S1-18161371,S2-954937939,multi_match,Nagpur Brokerage Private Limited,Cirariza,nagpur brokerage pvt ltd,cirariza,"Maharashtra, Nagpur, Reshimbag Samart Reshimbag, Nagpur, R-3","महाराष्ट्र, R-3, NAGPUR",india,india,True,address_numeric_match
S1-931996837,S3-317735294,multi_match,Fortune Products,ફોર્ચ્યુન પ્રોડક્ટ્સ,fortune products,,"2Nd Floor, Agrawal Complex, Agrawal Complex, C . G. Road, Navrangpur, A, Ahmedabad, Gujarat","H.no 150 Floor, Navarangpura, GJ",india,india,True,transliteration_devanagari_erasure
S1-398201557,S3-213958733,single_match,Good Technologies Pvt Ltd,गुड टेक्नोलॉजीज प्रा. लि.,good technologies pvt ltd,,"Faridabad, Gali No-5, Bharat, Colony, Hanuman Mandir, Haryana, 35Ft Rd","Rd, Faridabad, HR",india,india,True,transliteration_devanagari_erasure
S1-50906069,S2-208710369,multi_match,Jai Tech Limited,जय टेक लिमिटेड,jai tech ltd,,"Shop No.1, Plot No-316, Laxmichand Chawl Iraniwa, Hemu Kalani Rd-.2, Kandivali (W), Mumbai, Bandra Suburban, Maharashtra","MUMBAI REGION, 1, महाराष्ट्र",india,india,True,transliteration_devanagari_erasure
S1-328059225,S3-336205049,multi_match,Perfect Care Pvt Ltd,परफेक्ट केयर प्रा. लि.,perfect care pvt ltd,,"C/203, Rambha Tower Chs Ltd, Gangawadi, Lbs Marg, Ghatkopar West, Mumbai, Maharashtra","C/2-03, Mumbai, महाराष्ट्र",india,india,True,transliteration_devanagari_erasure
S1-889249087,S3-932319925,multi_match,Star International LLP,स्टार इंटरनेशनल एलएलपी,star intl llp,,"46A, New Indralok Chs Ltd, Plot-59, Old Nagardas Road, Mumbai, Maharashtra","6A, Mumbai Ii, MH",india,india,True,transliteration_devanagari_erasure
S1-732688568,S2-95873464,multi_match,Unique Hospitality Limited,யுனிக் ஹாஸ்பிடாலிட்டி லிமிடெட்,unique hospitality ltd,,"Door No.3, West End Flats, Plot No.10/3, 15Th Street, Jai Nagar, Arumbakkam, Chennai, Tamil Nadu","3, CHENNAI, தமிழ்நாடு",india,india,True,transliteration_devanagari_erasure
